Generation,Fitness,P1_Queen,P1_King,P1_Ace,P2_Queen,P2_King,P2_Ace
58,-13282.9190992494,0.344647626291183,0,1,0.00142380755941394,0.153940046781689,1
59,-12742.6917681801,0.251099408036458,0,1,0,0.172170496900479,1
60,-12833.122324159,0.450774549191516,0,1,0,0.205661545585139,1
61,-13166.730954677,0.249013956139857,0,0.999072674244931,0,0.306952972486694,1
62,-12140.5977011494,0.459703162623888,0,1,0,0.430582583213912,1
63,-13104.8513331538,0.342703967088517,0,1,0,0.334558457403415,1
64,-12698.7719453022,0.410224820064251,0,1,0,0.445239416477867,1
65,-12651.9450469993,0.210228085262225,0,1,0,0.256331573980983,1
66,-13064.4514637904,0.325805907003335,0,1,0,0.219948867130772,1
67,-13185.4364882602,0.390945344470214,0,0.994894313670262,0,0.321961186716462,1
68,-11850.8150134048,0.294055931724467,0,1,0,0.274197105459946,1
69,-12577.4040958606,0.319433578097437,0,1,0,0.277432439468172,1
70,-13170.9772397094,0.249013956139857,0,0.999072674244931,0,0.306952972486694,1
71,-11869.36829559,0.467350828655081,0,1,0,0.302370153444969,1
72,-13264.7423203859,0.266903692837312,0,1,0,0.411665621249892,1
73,-13076.5080946451,0.376638652729468,0,1,0,0.242185023314564,1
74,-12888.6294368197,0.341829848799393,0,1,0,0.332910470585899,1
75,-13148.3360408447,0.251099408036458,0,1,0,0.172170496900479,1
76,-12798.3598233996,0.33927174293721,0,1,0,0.164507598438076,1
77,-12340.1669394435,0.413353247562002,0,1,0,0.239105726471554,1
78,-13453.3559322034,0.187808685108674,0,1,0,0.384471545647672,1
79,-11252.187269858,0.133503581312315,0,1,0.00775031094262329,0.0732906571848229,1
80,-12988.0369613851,0.341829848799393,0,1,0,0.332910470585899,1
81,-12564.6368582919,0.260380745872729,0,0.981603863440735,0,0.276824723690762,1
82,-11695.1486880466,0.508126647519255,0.000935802139392128,0.989325227707982,0.0116196336707634,0.404203495025226,1
83,-13119.9616801769,0.401315740399249,0,1,0,0.238839338629904,1
84,-12896.9887255602,0.33927174293721,0,1,0,0.164507598438076,1
85,-11556.8814814815,0.33927174293721,0,1,0,0.164507598438076,1
86,-11249.3765182186,0.210228085262225,0,1,0,0.256331573980983,1
87,-13038.4792079208,0.37604887703911,0,1,0,0.339859913579145,1
88,-13405.7370376924,0.197930790303347,0,1,0,0.339433788806426,1
89,-12777.2916666667,0.240251191683815,0,1,0,0.378206110598305,1
90,-12607.9246861925,0.443879586334019,0,1,0,0.374798139428162,1
91,-12239.9912536443,0.327961529585214,0,1,0,0.0705003204971056,1
92,-11049.6752136752,0.454666330904786,0,1,0,0.326443931775959,1
93,-12873.0800915332,0.340783141795575,0,1,0,0.317795658653895,1
94,-12410.4803149606,0.462267482136856,0,1,0,0.297553886252921,0.985756054364031
95,-13043.5407299976,0.33927174293721,0,1,0,0.164507598438076,1
96,-11976.6265060241,0.568667077336206,0,0.992364504919173,0.0365961942505011,0.274495095095833,1
97,-12112.4112676056,0.499874432967355,0,1,0.0205320375593809,0.170169588777643,1
98,-13273.2448979592,0.240251191683815,0,1,0,0.378206110598305,1
99,-12354.4111776447,0.283316311964289,0.0247588298556747,1,0,0.482817546677758,1
100,-13079.4075357298,0.189155932842502,0.00249178880182728,1,0,0.252634017430657,1
101,-13136.9058797228,0.391550597583047,0,1,0,0.297232223580424,1
102,-12927.3495007133,0.305716400389884,0,1,0,0.330440596983201,1
103,-12772.6724023825,0.531263439109772,0,1,0,0.334428477489115,1
104,-12871.8331423333,0.352477678378756,0,1,0,0.303477094286249,1
105,-12071.2954796031,0.293066879889899,0.0202918892174237,1,0,0.201963408527759,1
106,-12828.0260913196,0.240251191683815,0,1,0,0.378206110598305,1
107,-13060.8337965536,0.289911329569238,0,1,0,0.172661165780667,1
108,-12828.9638055843,0.352477678378756,0,1,0,0.303477094286249,1
109,-12857.2143334075,0.431551698111714,0,1,0,0.28419446025325,1
110,-12893.4782891175,0.289911329569238,0,1,0,0.172661165780667,1
111,-12897.0241286863,0.332657618866779,0,1,0,0.226648048125195,1
112,-11662.6460176991,0.368714908476002,0,1,0,0.250839895077449,0.999391204711202
113,-13127.0749824807,0.34330470217041,0,1,0,0.37020996765994,1
114,-12735.0138888889,0.305716400389884,0,1,0,0.330440596983201,1
115,-13167.7618069815,0.311168896059434,0,1,0,0.323585728490318,0.980824375674236
116,-11389.9397993311,0.172836831734469,0,1,0.0364285972528735,0.296252460050814,1
117,-12825.0909775852,0.368714908476002,0,1,0,0.250839895077449,0.999391204711202
