Generation,Fitness,P1_Queen,P1_King,P1_Ace,P2_Queen,P2_King,P2_Ace
90,-224.918967695362,0.0589200130973652,0,0.938806856005489,0,0.182249640268579,0.964314613045814
91,-201.007197043377,0,0,1,0,0,0.980703465036257
92,-251.733125379083,0.590256406360083,0,0.864076697799587,0,0,1
93,-253.237471223659,0.422440684022252,0,0.754486188066974,0,0,1
94,-217.74016563147,0,0,1,0,0.29266953049554,1
95,-245.63250826413,0.365270464454616,0,0.716234851101741,0.0323855889309389,0.109892762609892,1
96,-203.326068302729,0.182898887170654,0,1,0.00274514961202599,0,1
97,-216.089767283974,0,0.034058653642137,0.923770020956036,0,0,1
98,-255.913978494624,0.356542410136744,0.0619424472992913,0.918231997487161,0,0.557946972187063,0.911746201074808
99,-234.640400723997,0.160843054333037,0,1,0.0295412935433573,0.174753360520533,0.969423843964966
100,-199.842322786788,0.182898887170654,0,1,0.00274514961202599,0,1
101,-200.976841789702,0.182898887170654,0,1,0.00274514961202599,0,1
102,-224.839971639488,0.140359097608104,0.078271688032543,0.962502728045427,0,0.119107178272143,1
103,-209.36812058691,0.182898887170654,0,1,0.00274514961202599,0,1
104,-235.08758974359,0.25694505814903,0,1,0,0.141974917186175,1
105,-254.185068613874,0.271631412974552,0,0.947645973146288,0,0.295652356663971,1
106,-225.186524909365,0.179769448645084,0,0.982780801133737,0,0,1
107,-249.777609025819,0.407008038597946,0,0.994571111756343,0,0.258137489713255,1
108,-215.745295355051,0.404009458258948,0,1,0,0.0734534120127604,0.912833637701099
109,-240.840296213497,0.351089792831697,0,1,0,0.401924703258934,1
110,-240.892622536635,0.345409085181737,0,1,0.025997370680527,0.232616245213613,0.979028120669011
111,-231.626931667958,0.29631436830676,0,0.986981860867598,0.0427069734326807,0.0253898860575591,1
112,-207.991927346115,0,0.00498797595980292,0.868620735371446,0,0.139636086638376,0.885013184965617
113,-211.240552995392,0.0441597010187044,0,0.987381629458729,0,0.0785813942466774,1
114,-236.067715910594,0.0326942749456244,0,0.877656477262371,0,0.0552800268577262,1
115,-191.204075053195,0.241551688354991,0,0.908681598381812,0,0.100566361222979,1
116,-231.958712811172,0.245391869418482,0,1,0,0.241090818790013,1
117,-190.030743740795,0.0932624466897482,0,0.92752558140867,0,0,1
118,-201.026986704112,0.0739796698809776,0,1,0,0.036341493509983,1
119,-239.783208191126,0.302273082322485,0.0269191925949576,0.991855256750754,0.0288413829202788,0.0188802798748213,1
