Generation,Fitness,P1_Queen,P1_King,P1_Ace,P2_Queen,P2_King,P2_Ace
0,-1.55241452467055,0.736722384403603,0.681266223202789,1,1,1,0.854328670673322
1,-1.57134526842687,0.533101655410926,0.93524744198764,0.955424581065649,0.818052933332601,1,0.723166526332674
2,-0.846194858864544,0.618269126023012,0.575999330801446,0.707982335088082,0.639078340820801,0.433764834370565,1
3,-1.1188769059676,0.72359918879119,0.625384711246451,1,0.50206271373459,0.667315557450475,0.737662481219822
4,-0.984147865976792,0.72359918879119,0.625384711246451,1,0.50206271373459,0.667315557450475,0.737662481219822
5,-1.13926196235113,0.621357728214971,0.162989520170036,0.695106583946965,1,1,0.894279019520957
6,-1.14793628614958,0.72359918879119,0.625384711246451,1,0.50206271373459,0.667315557450475,0.737662481219822
7,-0.59658356764909,0.471513772964884,0.247224323521321,0.624226415857293,0.673859587267078,0.407761078407128,1
8,-0.726490441120121,0.471513772964884,0.247224323521321,0.624226415857293,0.673859587267078,0.407761078407128,1
9,-0.697326092207569,0.471513772964884,0.247224323521321,0.624226415857293,0.673859587267078,0.407761078407128,1
10,-0.642264129747401,0.471513772964884,0.247224323521321,0.624226415857293,0.673859587267078,0.407761078407128,1
11,-0.572875850847102,0.45729664235558,0.0254872803265182,0.720000534057008,0.840835892505499,0.525481156616164,0.91358548343576
12,-0.713379732442072,0.45729664235558,0.0254872803265182,0.720000534057008,0.840835892505499,0.525481156616164,0.91358548343576
13,-0.460254988614162,0.28913953576518,0.170018116163519,0.699019886341802,0.937631294352919,0.455129843095282,1
14,-0.339319203342854,0.28913953576518,0.170018116163519,0.699019886341802,0.937631294352919,0.455129843095282,1
15,-0.367272869977706,0.28913953576518,0.170018116163519,0.699019886341802,0.937631294352919,0.455129843095282,1
16,-0.213585087168531,0,0.0979237809384313,0.433476232413304,0.425613671505027,0.519874163820523,0.831901436674928
17,-0.199033910940395,0,0.0979237809384313,0.433476232413304,0.425613671505027,0.519874163820523,0.831901436674928
