Generation,Fitness,P1_Queen,P1_King,P1_Ace,P2_Queen,P2_King,P2_Ace
51,-5.02347457515523E-08,0.322594054242107,0,1,0,0.358331493399239,1
52,-1.71768038314265E-08,0.325750289849257,0,1,0,0.31790799701532,1
53,-4.79763125986219E-09,0.325750289849257,0,1,0,0.31790799701532,1
54,-6.56196039586064E-08,0.325750289849257,0,1,0,0.31790799701532,1
55,-5.62698359375388E-09,0.325750289849257,0,1,0,0.31790799701532,1
56,-3.21953904296453E-08,0.325750289849257,0,1,0,0.31790799701532,1
57,-2.41083462292022E-08,0.325771350545972,0,1,0,0.311164986642462,1
58,-3.55737268042248E-08,0.325771350545972,0,1,0,0.311164986642462,1
59,-2.43480192704163E-08,0.325750289849257,0,1,0,0.31790799701532,1
60,-4.03670631244228E-08,0.325750289849257,0,1,0,0.31790799701532,1
61,-4.82658208061833E-08,0.325750289849257,0,1,0,0.31790799701532,1
62,-2.78611357410025E-08,0.325750289849257,0,1,0,0.31790799701532,1
63,-2.62110082269012E-08,0.351133506593183,0,1,0,0.328433470325834,1
64,-1.8554880539308E-08,0.351133506593183,0,1,0,0.328433470325834,1
65,-3.24963282298525E-08,0.351133506593183,0,1,0,0.328433470325834,1
66,-9.69215644645404E-09,0.351133506593183,0,1,0,0.328433470325834,1
67,-2.95604573206862E-08,0.351133506593183,0,1,0,0.328433470325834,1
68,-1.8264086552595E-08,0.325750289849257,0,1,0,0.31790799701532,1
69,-3.25340437649173E-08,0.30372896350169,0,1,0,0.329361382677378,1
70,-2.24563869271288E-08,0.351133506593183,0,1,0,0.328433470325834,1
71,-1.57429756232009E-08,0.351133506593183,0,1,0,0.328433470325834,1
72,-1.96397117465864E-08,0.333975196641999,0,1,0,0.352943538312107,1
73,-5.28347766221948E-09,0.333975196641999,0,1,0,0.352943538312107,1
74,-2.780059917457E-08,0.30372896350169,0,1,0,0.329361382677378,1
75,-2.06783387167962E-08,0.351133506593183,0,1,0,0.328433470325834,1
76,-1.38412084697407E-08,0.312324502249831,0,1,0,0.333772774419652,1
77,-9.82048755677021E-09,0.312324502249831,0,1,0,0.333772774419652,1
78,-1.14349827166731E-08,0.351133506593183,0,1,0,0.328433470325834,1
79,-1.82969314548942E-08,0.312324502249831,0,1,0,0.333772774419652,1
80,-1.99556820844966E-08,0.325750289849257,0,1,0,0.31790799701532,1
81,-1.40558829496792E-08,0.312324502249831,0,1,0,0.333772774419652,1
82,-9.44733674101947E-09,0.325750289849257,0,1,0,0.31790799701532,1
83,-2.78674245547577E-08,0.351133506593183,0,1,0,0.328433470325834,1
84,-1.64410838201953E-08,0.325750289849257,0,1,0,0.31790799701532,1
85,-2.26234820604481E-08,0.312324502249831,0,1,0,0.333772774419652,1
86,-4.72802206891697E-09,0.325750289849257,0,1,0,0.31790799701532,1
87,-9.12735357967717E-09,0.325750289849257,0,1,0,0.31790799701532,1
88,-1.60332402172619E-08,0.325771350545972,0,1,0,0.311164986642462,1
89,-1.03147144817706E-08,0.351133506593183,0,1,0,0.328433470325834,1
90,-1.33336182511748E-08,0.325750289849257,0,1,0,0.31790799701532,1
91,-8.42530892702957E-09,0.325750289849257,0,1,0,0.31790799701532,1
92,-9.83748639573227E-09,0.325750289849257,0,1,0,0.31790799701532,1
93,-7.62517639048581E-09,0.325771350545972,0,1,0,0.311164986642462,1
94,-5.05759461353067E-09,0.325750289849257,0,1,0,0.31790799701532,1
95,-1.79035226217846E-08,0.351133506593183,0,1,0,0.328433470325834,1
96,-4.12798603105122E-09,0.312324502249831,0,1,0,0.333772774419652,1
97,-1.44256902401954E-08,0.325750289849257,0,1,0,0.31790799701532,1
