Generation,Fitness,P1_Queen,P1_King,P1_Ace,P2_Queen,P2_King,P2_Ace
0,-81,0.692728492127551,0.938165168549564,1,0.610619195572016,0.943017554054649,0.992098643599013
1,-10.24,0.787379907629615,1,1,0.572457381526501,0.908901314900679,1
2,0,0.690780803933481,0.889592361415823,1,0.433686423597153,1,1
3,0,0.346539224490513,0.519853329837239,1,0.817059589464112,0.964002484620066,1
4,0,0.37286961739739,0.80593359298745,1,0.141668196084966,0.677970528600727,1
5,0,0.304997110807314,0.15531393877252,1,0.568906405646248,0.80431085375516,1
6,-74.4313725490196,0.357756454965609,0.337089080847768,0.833554500107369,0,1,0.958315561818407
7,-361,0.0466977544715763,0.0381939337376084,1,0.569090338800461,0.804864610997609,1
8,-1228.6,0.264706898015059,0.254079372147626,0.914100362918537,0.279349947388301,0.4718966850822,1
9,-314.5,0.185410526216006,0.379916492393027,0.767039320389828,0,0.96212359274368,1
10,-100,0.267528246701222,0.178137284984178,0.80342527949563,0,0.490744816787787,1
11,-14.0194174757282,0.141897842924698,0.204369132242364,0.804792825000903,0.057762602588215,0.374021416587081,1
12,0,0,0.00842185921200264,0.92235972142147,0,0.629054881200763,1
13,-1037.47572815534,0.246664405413138,0,0.912349221977669,0,0.427883731287647,1
14,-947.922330097087,0.246664405413138,0,0.912349221977669,0,0.427883731287647,1
15,-1802.68,0.154424410867912,0,1,0,0.566099695141174,1
16,-1529.26732673267,0,0,0.916257000915249,0,0.442791333940385,1
17,-4534.56,0.251254812299321,0,0.980123665382117,0.0204458994551946,0.337699065786031,1
18,-1647,0.251254812299321,0,0.980123665382117,0.0204458994551946,0.337699065786031,1
19,-3058.2,0.337719114285814,0.0633476859624917,1,0,0.0471731165743458,1
20,-2617.12,0.311453770499034,0,0.995057402591299,0,0.448904257085897,1
21,-4495.76470588235,0.263625463373588,0,1,0,0.413616622702034,0.962236407726513
22,-6226.4,0.198028015921027,0,1,0,0.275532036132933,1
23,-6690.32,0.220169695520723,0,1,0,0.178251498083576,1
24,-7087,0.447056433176007,0,1,0,0.330978852255306,0.978066125405017
25,-7266.73267326733,0.447056433176007,0,1,0,0.330978852255306,0.978066125405017
26,-9173.65384615385,0.251254812299321,0,0.980123665382117,0.0204458994551946,0.337699065786031,1
27,-9639.28,0.447056433176007,0,1,0,0.330978852255306,0.978066125405017
28,-7164.92,0.289713767413328,0,0.968334288913647,0.0307739916261908,0.227724399916633,1
29,-8104.36,0.461889119559631,0,1,0,0.423335018219783,1
30,-7008.24,0.246664405413138,0,0.912349221977669,0,0.427883731287647,1
31,-7502.24,0.128660161820615,0,0.997342375501795,0,0.255802619315977,1
32,-7202.84,0.197679843918484,0,1,0,0.340022848048855,1
33,-7315.76,0.273514005719691,0,1,0,0.304389881382137,1
34,-7436.04,0.263625463373588,0,1,0,0.413616622702034,0.962236407726513
35,-10790.495049505,0.353997363281343,0,1,0,0.309218342021532,1
36,-8653.58415841584,0.380775763447261,0,1,0.000205724751991857,0.0336266887757685,0.997443713702076
37,-8188.48,0.251254812299321,0,0.980123665382117,0.0204458994551946,0.337699065786031,1
38,-8437.16,0.353997363281343,0,1,0,0.309218342021532,1
39,-8214.82352941176,0.359091244863804,0,1,0,0.287016218102405,1
40,-9719.92,0.351651954777843,0,1,0,0.123988105551836,1
41,-6758.65384615385,0.351651954777843,0,1,0,0.123988105551836,1
42,-11226.5742574257,0.273514005719691,0,1,0,0.304389881382137,1
43,-8467.52475247525,0.195973208348309,0,1,0,0.312266183674089,1
44,-6461.72549019608,0.309952642868537,0,0.989986487250254,0,0.334486279773745,1
45,-8151.04,0.285342733942823,0,1,0,0.384690801640355,1
46,-7810.04,0.360327264820949,0,1,0,0.403374058449265,1
47,-9227.44554455446,0.185846203688375,0,1,0,0.31294290789379,1
48,-7800.82352941176,0.403782046320654,0,1,0,0.327582754747856,1
49,-8747.04,0.220513019801869,0,0.964975860021809,0,0.389342224463191,1
50,-6238,0.38748647187298,0,1,0,0.36245209193196,1
51,-7209.2,0.266038980101132,0,1,0,0.477166437846381,1
52,-8252.04,0.330445001377335,0,0.947817177005058,0,0.260050932585337,1
53,-7559.56,0.308434323400475,0,1,0,0.370784198680784,1
54,-6714.68,0.173857597795362,0,1,0,0.490465742338797,1
55,-4501.24,0.166992650488782,0.00137026632730555,1,0,0.295171587138358,1
56,-8076.59405940594,0.325202351894633,0,1,0,0.31608853768013,1
57,-9810.82352941176,0.330273921966666,0,1,0,0.333809751606427,1
58,-8233.25490196079,0.347977726232032,0,1,0,0.192080297781396,1
59,-7847.0099009901,0.294220673770059,0,1,0,0.219061641514559,1
60,-9333.14851485149,0.284876252786347,0.0100849942601817,1,0,0.371093302944966,0.992267936967123
61,-5758.32,0.420445199094895,0,1,0,0.258614710423697,1
62,-8881.6,0.384979761953067,0,1,0,0.382902545940577,1
63,-8835.16,0.359091244863804,0,1,0,0.287016218102405,1
64,-5613.96,0.321956290888745,0,1,0,0.284963925713061,1
65,-8349.23711340206,0.336857958268861,0,1,0,0.192549745116669,1
66,-6565.64705882353,0.329078611440591,0,1,0,0.359349240252339,1
67,-4238.12,0.336857958268861,0,1,0,0.192549745116669,1
68,-7252.35643564356,0.43613100303306,0,1,0,0.23183006766508,1
69,-7586.48,0.325202351894633,0,1,0,0.31608853768013,1
70,-7066.68,0.340548462488452,0,1,0,0.216035481449315,1
71,-8559.12,0.458464675585135,0,1,0,0.269387166523522,1
72,-7621.26732673267,0.423568420315359,0,1,0,0.306462443267909,0.991974593324682
73,-6372.8,0.299659602464568,0,1,0,0.28103665774238,1
74,-5777.33333333333,0.424759901787107,0,1,0,0.287866095787506,1
75,-9483.12,0.406141536610843,0,1,0,0.446266683681466,1
76,-3784.51485148515,0.329078611440591,0,1,0,0.359349240252339,1
77,-6563.24,0.250576373479959,0,0.96958736727589,0,0.344183907085697,1
78,-7102.84,0.27301570259049,0,1,0,0.254322637875341,1
79,-4219.76923076923,0.375999278481075,0,1,0,0.243969059913742,1
80,-3482.12,0.406256412563776,0,1,0,0.291390129507364,1
81,-5676.77669902913,0.202807953279189,0,1,0,0.169967288424296,0.995171269290804
82,-4618.52,0.359091244863804,0,1,0,0.287016218102405,1
83,-8674.08,0.587646327329668,0,1,0,0.351159236672023,1
84,-6619.0495049505,0.406256412563776,0,1,0,0.291390129507364,1
85,-7558.28,0.343972087216255,0,1,0,0.449582183403508,1
86,-7297.58415841584,0.287347448657172,0,1,0,0.346083072191556,1
87,-8157.8,0.409988994633089,0,1,0,0.323712498449937,1
88,-7822.08,0.406256412563776,0,1,0,0.291390129507364,1
89,-4989.12,0.223132416690378,0,1,0,0.288757416670125,1
90,-8629.32,0.389516787253082,0,1,0,0.303317460950826,1
91,-8278,0.335213093884567,0,1,0,0.40703553207773,1
92,-8355.64,0.351896817489863,0,1,0,0.313868550571838,1
93,-7227.12,0.254158170225357,0,1,0,0.238541320884809,0.993599855653292
94,-9171.72,0.185846203688375,0,1,0,0.31294290789379,1
95,-9213.86956521739,0.296366248641871,0,1,0,0.233438297852636,1
