Generation,Fitness,P1_Queen,P1_King,P1_Ace,P2_Queen,P2_King,P2_Ace
33,-2372.48019244946,0.359493074738284,0,1,0,0.000214006631209645,1
34,-2626.95418994413,0.235205203157938,0.0288150501109649,1,0,0.161562349035803,1
35,-2598.2783547985,0.222214449311412,0,1,0,0.259212500744158,1
36,-2136.22605664488,0,0,0.937223933755264,0,0.0204293176581408,0.988660262450139
37,-2142.54358388111,0.0846923838957288,0,1,0,0.0333562927119589,1
38,-2240.49882804778,0.151174224164867,0,1,0,0.127865861143001,1
39,-2334.41167589331,0.102623886987585,0,1,0,0.254476172788896,1
40,-2360.66085312943,0.117957179655458,0,1,0,0.261237781762462,1
41,-2428.1762595706,0.344476377838252,0,1,0,0.319199070230258,1
42,-2610.5,0.260200823710564,0,0.945815145537112,0.00577904662459324,0.208156918353539,1
43,-2569.99354352739,0.378102758779643,0,1,0,0.391539640738371,1
44,-2528.81135518756,0.277393451931447,0,1,0,0.0818977280442091,1
45,-2556.06309415683,0.344476377838252,0,1,0,0.319199070230258,1
46,-2297.68662420382,0.277393451931447,0,1,0,0.0818977280442091,1
47,-2472.3308905726,0.277842678982859,0,1,0,0.301202114566647,1
48,-2596.68355922216,0.346965415910846,0,1,0.00734777535254348,0.233042946919275,1
49,-2331.20090075599,0.297507953854173,0,1,0,0,1
50,-2587.09030927835,0.412499429575056,0,1,0,0.132837873353136,1
51,-2552.11128112394,0.345417415267578,0,1,0,0.301230932528838,1
52,-2447.55291156618,0.344476377838252,0,1,0,0.319199070230258,1
53,-2609.24344569288,0.0997503357597403,0,1,0,0.200912372866688,1
54,-2105.49955710115,0,0,1,0,0.11455246526857,1
55,-2044.87200467563,0.473101082898269,0,0.964921413992908,0,0.319953596714871,1
56,-2566.9909426367,0.269088922644764,0.00767793622386058,1,0,0.0629008318352305,1
57,-2614.62152967365,0.409041824397542,0,1,0,0.362074623639153,1
58,-2495.74693376942,0.181571408068131,0,1,0,0.120922523290284,1
59,-2516.59405940594,0.420827517181367,0,1,0,0.458927808363412,1
60,-2650.33146987408,0.157618044875988,0,0.986361683285623,0,0.383212731974581,0.995087875256587
61,-2389.38478396994,0.261760737447578,0.0307622412578988,0.94693633985384,0,0,1
62,-2331.72157865704,0.0932242316270433,0,1,0,0.181336662611705,1
63,-2538.74604105572,0.378102758779643,0,1,0,0.391539640738371,1
64,-2495.96463628681,0.345417415267578,0,1,0,0.301230932528838,1
65,-2562.30691977955,0.386218922142282,0,1,0,0.322769034557052,1
66,-2633.93016539774,0.516293042134121,0,0.990961070190146,0,0.398013398070563,1
67,-2570.40224508887,0.386218922142282,0,1,0,0.322769034557052,1
