Generation,Fitness,P1_Queen,P1_King,P1_Ace,P2_Queen,P2_King,P2_Ace
0,0,0.745612740415691,1,1,0.774672098844653,1,1
1,0,0.723803678333443,1,0.849953252361645,0.350921926221511,0.878332916422864,1
2,0,0.565049230828194,1,1,0.164618800161091,0.822867820299342,1
3,0,0.667292164084348,1,0.960142449234777,0,0.858632785221862,1
4,0,0.367729592500842,1,0.964316101453588,0.0743770868613879,0.811305490981463,1
5,0,0.331819663085635,1,1,0,0.978418188841589,1
6,0,0.331819663085635,1,1,0,0.978418188841589,1
7,0,0.169159704469598,0.959853768088368,0.99524251032354,0,0.900627336102748,1
8,0,0.195161870386082,0.455001154903214,0.979839667060268,0.0790725750185622,0.13603435977652,1
9,-1.31901325656963E-05,0.195161870386082,0.455001154903214,0.979839667060268,0.0790725750185622,0.13603435977652,1
10,-1.5040561673306E-06,0.258226104314549,0.497854263712097,1,0,0.493797255021837,1
11,-1.00503758472926E-05,0.258226104314549,0.497854263712097,1,0,0.493797255021837,1
12,0,0.217163052107551,0.332022786016001,1,0,0.374754749489296,1
13,0,0.217163052107551,0.332022786016001,1,0,0.374754749489296,1
14,-2.65417895141006E-06,0.217163052107551,0.332022786016001,1,0,0.374754749489296,1
15,-1.25539996577031E-06,0.120845998873369,0.259837706200441,0.963293850122295,0,0.341066099187185,1
16,-5.12652276515813E-06,0.157359686285842,0.269119029227998,1,0,0.13046858552534,1
17,-1.40791609726857E-06,0.232771853446031,0.0839443840313993,0.973288257485713,0,0.36333730998203,0.997080879998901
18,-6.64165854260174E-07,0.307673041576466,0,0.984635112159687,0,0.358177263625131,0.966504169328958
19,-1.5430460151381E-06,0.307673041576466,0,0.984635112159687,0,0.358177263625131,0.966504169328958
20,-1.62434188631941E-06,0.307673041576466,0,0.984635112159687,0,0.358177263625131,0.966504169328958
21,-5.26186677746817E-06,0.307673041576466,0,0.984635112159687,0,0.358177263625131,0.966504169328958
22,-1.17786980480691E-06,0.322360649516743,0,1,0,0.312630090830665,0.9640032790656
23,-1.21917588473175E-06,0.307673041576466,0,0.984635112159687,0,0.358177263625131,0.966504169328958
24,-4.03100008200577E-06,0.307673041576466,0,0.984635112159687,0,0.358177263625131,0.966504169328958
25,-2.49899961890745E-07,0.289595587787607,0,0.933265627947682,0,0.327530559156061,1
26,-9.90582958711571E-07,0.327271891190689,0,1,0,0.165892456184048,1
27,-1.62578945496537E-06,0.327271891190689,0,1,0,0.165892456184048,1
28,-1.69679867624048E-06,0.299007340244621,0,1,0,0.198490409633387,1
29,-1.02069123589007E-06,0.327271891190689,0,1,0,0.165892456184048,1
30,-2.97664151686437E-06,0.327271891190689,0,1,0,0.165892456184048,1
31,-7.73666590995011E-07,0.420774530591251,0,1,0,0.356882229707586,1
32,-4.14171851113226E-07,0.308416803554993,0,0.976031881987891,0,0.341412467564682,1
33,-1.08811305604296E-06,0.308416803554993,0,0.976031881987891,0,0.341412467564682,1
34,-5.93311741704965E-07,0.258962848147831,0,1,0,0.331657751080171,1
35,-1.10708545840266E-06,0.308416803554993,0,0.976031881987891,0,0.341412467564682,1
36,-3.93941917297918E-07,0.258962848147831,0,1,0,0.331657751080171,1
37,-4.90061415980235E-07,0.258962848147831,0,1,0,0.331657751080171,1
38,-4.26219334289653E-07,0.289507062346331,0,1,0,0.278325461876775,1
39,-1.53377689409134E-06,0.273805094102401,0,1,0,0.279938994132977,1
40,-4.18706288876988E-07,0.273805094102401,0,1,0,0.279938994132977,1
41,-5.29175339729E-07,0.258962848147831,0,1,0,0.331657751080171,1
42,-4.51654049830899E-07,0.289507062346331,0,1,0,0.278325461876775,1
43,-6.16469839350618E-07,0.365713029114071,0,1,0,0.378709032480227,1
44,-2.09416350083013E-07,0.302781006325566,0,1,0,0.313997472607693,1
45,-2.15033453470414E-07,0.302781006325566,0,1,0,0.313997472607693,1
46,-1.25127247704246E-07,0.302781006325566,0,1,0,0.313997472607693,1
47,-8.36891531812646E-08,0.305002564190385,0,1,0,0.295879975873654,1
48,-4.88430815992744E-08,0.305002564190385,0,1,0,0.295879975873654,1
49,-1.00714634625089E-07,0.302781006325566,0,1,0,0.313997472607693,1
50,-1.53626549245408E-07,0.302781006325566,0,1,0,0.313997472607693,1
51,-1.3897100407484E-07,0.302781006325566,0,1,0,0.313997472607693,1
52,-2.46113952655886E-07,0.302781006325566,0,1,0,0.313997472607693,1
53,-1.53812498245874E-07,0.302781006325566,0,1,0,0.313997472607693,1
54,-2.00124012980363E-07,0.302781006325566,0,1,0,0.313997472607693,1
55,-1.81883343404354E-07,0.302781006325566,0,1,0,0.313997472607693,1
56,-3.53344153602069E-07,0.365713029114071,0,1,0,0.378709032480227,1
57,-1.54064207376959E-07,0.302781006325566,0,1,0,0.313997472607693,1
58,-9.28949616311567E-08,0.341785330326387,0,1,0,0.296906208845219,1
59,-1.12655035585631E-07,0.341785330326387,0,1,0,0.296906208845219,1
60,-8.84825919493886E-08,0.341785330326387,0,1,0,0.296906208845219,1
61,-2.39029210828576E-08,0.333442332391878,0,1,0,0.353331570886456,1
62,-9.85034637046863E-09,0.329276015816056,0,1,0,0.342464065334298,1
63,-2.64581409456133E-08,0.329276015816056,0,1,0,0.342464065334298,1
64,-2.92626578581037E-09,0.329276015816056,0,1,0,0.342464065334298,1
65,-2.48499307175332E-08,0.329276015816056,0,1,0,0.342464065334298,1
66,-4.99370954891056E-09,0.329276015816056,0,1,0,0.342464065334298,1
67,-4.78191458642865E-09,0.329276015816056,0,1,0,0.342464065334298,1
68,-6.23032054686277E-09,0.329276015816056,0,1,0,0.342464065334298,1
69,-1.24283829860863E-08,0.329276015816056,0,1,0,0.342464065334298,1
70,-4.06173599499745E-09,0.329276015816056,0,1,0,0.342464065334298,1
71,-1.98836626590189E-08,0.329276015816056,0,1,0,0.342464065334298,1
72,-3.17137523597944E-08,0.329276015816056,0,1,0,0.342464065334298,1
73,-8.96400459195607E-09,0.329276015816056,0,1,0,0.342464065334298,1
74,-1.76095410125131E-08,0.329276015816056,0,1,0,0.342464065334298,1
75,-1.45309743390854E-08,0.329276015816056,0,1,0,0.342464065334298,1
76,-6.18127998080296E-09,0.329276015816056,0,1,0,0.342464065334298,1
77,-2.06038526994948E-08,0.329276015816056,0,1,0,0.342464065334298,1
78,-1.35020362386449E-08,0.329276015816056,0,1,0,0.342464065334298,1
79,-4.50371859730302E-09,0.329276015816056,0,1,0,0.342464065334298,1
80,-7.31828540118891E-08,0.329276015816056,0,1,0,0.342464065334298,1
81,-1.01287574031987E-08,0.329276015816056,0,1,0,0.342464065334298,1
82,-7.25451903439879E-08,0.329276015816056,0,1,0,0.342464065334298,1
83,-6.30968541885007E-09,0.329276015816056,0,1,0,0.342464065334298,1
84,-3.20197150128385E-08,0.329276015816056,0,1,0,0.342464065334298,1
85,-1.21814000800504E-08,0.329276015816056,0,1,0,0.342464065334298,1
86,-9.42048897164526E-09,0.329276015816056,0,1,0,0.342464065334298,1
87,-3.73789519284906E-08,0.329276015816056,0,1,0,0.342464065334298,1
88,-6.96327377216856E-09,0.329276015816056,0,1,0,0.342464065334298,1
89,-2.15854287241983E-08,0.329276015816056,0,1,0,0.342464065334298,1
90,-1.66829742951489E-08,0.329276015816056,0,1,0,0.342464065334298,1
91,-1.60949042896108E-08,0.329276015816056,0,1,0,0.342464065334298,1
92,-7.08684666589214E-09,0.329276015816056,0,1,0,0.342464065334298,1
93,-5.30294566369365E-09,0.329276015816056,0,1,0,0.342464065334298,1
94,-6.14486778078741E-09,0.329276015816056,0,1,0,0.342464065334298,1
95,-2.20044472957657E-08,0.329276015816056,0,1,0,0.342464065334298,1
96,-2.34794872811506E-08,0.329276015816056,0,1,0,0.342464065334298,1
97,-7.98581794511403E-09,0.302781006325566,0,1,0,0.313997472607693,1
98,-1.05104497123462E-08,0.329276015816056,0,1,0,0.342464065334298,1
99,-1.61906056224386E-08,0.329276015816056,0,1,0,0.342464065334298,1
100,-2.91490268432644E-08,0.329276015816056,0,1,0,0.342464065334298,1
101,-9.5401043369204E-09,0.329276015816056,0,1,0,0.342464065334298,1
102,-2.29822586959982E-08,0.328174556340885,0,1,0,0.30856309547993,1
103,-1.57266517507156E-08,0.316584129643851,0,1,0,0.329483756688258,1
104,-8.07824231057035E-09,0.329276015816056,0,1,0,0.342464065334298,1
105,-4.42254588519342E-09,0.316584129643851,0,1,0,0.329483756688258,1
106,-5.93287085694105E-09,0.329276015816056,0,1,0,0.342464065334298,1
107,-9.1766713920591E-09,0.329276015816056,0,1,0,0.342464065334298,1
108,-3.64335157055232E-09,0.316584129643851,0,1,0,0.329483756688258,1
109,-6.36580310105419E-09,0.329276015816056,0,1,0,0.342464065334298,1
110,-1.36149994488678E-08,0.328174556340885,0,1,0,0.30856309547993,1
111,-2.37804386072799E-08,0.333442332391878,0,1,0,0.353331570886456,1
112,-7.28542940635648E-09,0.329276015816056,0,1,0,0.342464065334298,1
113,-4.28052849175421E-09,0.329276015816056,0,1,0,0.342464065334298,1
114,-6.09187775250266E-09,0.329276015816056,0,1,0,0.342464065334298,1
115,-4.2513241977036E-09,0.329276015816056,0,1,0,0.342464065334298,1
116,-1.25035597048938E-08,0.329276015816056,0,1,0,0.342464065334298,1
117,-6.42986987550359E-09,0.329276015816056,0,1,0,0.342464065334298,1
118,-4.70014014221441E-09,0.329276015816056,0,1,0,0.342464065334298,1
119,-5.21031700400175E-09,0.329276015816056,0,1,0,0.342464065334298,1
120,-3.9853525676183E-09,0.329276015816056,0,1,0,0.342464065334298,1
121,-4.38109469280653E-09,0.329276015816056,0,1,0,0.342464065334298,1
122,-7.95618863304024E-09,0.329276015816056,0,1,0,0.342464065334298,1
123,-1.0233982088483E-08,0.329276015816056,0,1,0,0.342464065334298,1
124,-6.16098460349713E-09,0.329276015816056,0,1,0,0.342464065334298,1
125,-6.3797736991123E-09,0.329276015816056,0,1,0,0.342464065334298,1
126,-5.02923683420567E-09,0.329276015816056,0,1,0,0.342464065334298,1
127,-1.42920328503226E-08,0.329276015816056,0,1,0,0.342464065334298,1
128,-4.78093576513149E-09,0.329276015816056,0,1,0,0.342464065334298,1
129,-7.22997574971925E-09,0.329276015816056,0,1,0,0.342464065334298,1
130,-7.03172439680214E-09,0.329276015816056,0,1,0,0.342464065334298,1
131,-7.30242946252566E-09,0.329276015816056,0,1,0,0.342464065334298,1
132,-7.16702630177819E-09,0.316584129643851,0,1,0,0.329483756688258,1
133,-1.39197314919557E-08,0.329276015816056,0,1,0,0.342464065334298,1
134,-1.31588035489908E-08,0.328174556340885,0,1,0,0.30856309547993,1
135,-7.78134393711886E-09,0.329276015816056,0,1,0,0.342464065334298,1
136,-1.11858326215447E-08,0.329276015816056,0,1,0,0.342464065334298,1
137,-9.91542361129103E-09,0.328174556340885,0,1,0,0.30856309547993,1
138,-5.28485888943262E-09,0.329276015816056,0,1,0,0.342464065334298,1
139,-4.45673925369647E-09,0.329276015816056,0,1,0,0.342464065334298,1
140,-5.51604788492478E-09,0.329276015816056,0,1,0,0.342464065334298,1
141,-8.3008287019786E-09,0.316584129643851,0,1,0,0.329483756688258,1
142,-5.76963892120486E-09,0.329276015816056,0,1,0,0.342464065334298,1
143,-2.77477312705846E-09,0.318327189342558,0,1,0,0.322064034022843,1
144,-1.30404493753237E-08,0.329276015816056,0,1,0,0.342464065334298,1
145,-1.03455019409423E-08,0.316584129643851,0,1,0,0.329483756688258,1
146,-4.40816024871135E-09,0.316584129643851,0,1,0,0.329483756688258,1
147,-5.71371572731668E-09,0.318327189342558,0,1,0,0.322064034022843,1
148,-1.14760998220061E-08,0.316584129643851,0,1,0,0.329483756688258,1
149,-7.81253780029669E-09,0.329276015816056,0,1,0,0.342464065334298,1
150,-5.29412175156149E-09,0.316584129643851,0,1,0,0.329483756688258,1
151,-1.13017666957087E-08,0.328174556340885,0,1,0,0.30856309547993,1
152,-7.00255374257087E-09,0.329276015816056,0,1,0,0.342464065334298,1
153,-5.93545156486837E-09,0.329276015816056,0,1,0,0.342464065334298,1
154,-6.00904655716787E-09,0.329276015816056,0,1,0,0.342464065334298,1
155,-4.28160297708946E-09,0.318327189342558,0,1,0,0.322064034022843,1
156,-1.54967275161175E-09,0.316584129643851,0,1,0,0.329483756688258,1
157,-5.5105828235768E-09,0.329276015816056,0,1,0,0.342464065334298,1
158,-1.1101508511791E-08,0.328174556340885,0,1,0,0.30856309547993,1
159,-6.62893502344128E-09,0.329276015816056,0,1,0,0.342464065334298,1
160,-6.8714388913664E-09,0.329276015816056,0,1,0,0.342464065334298,1
161,-4.46652728936683E-09,0.318327189342558,0,1,0,0.322064034022843,1
162,-8.79501638622224E-09,0.318327189342558,0,1,0,0.322064034022843,1
163,-3.68207389980822E-09,0.318327189342558,0,1,0,0.322064034022843,1
164,-1.06045788517916E-08,0.324377184970291,0,1,0,0.303249389298779,1
165,-3.15519300585856E-09,0.318327189342558,0,1,0,0.322064034022843,1
166,-6.01408841994312E-09,0.318327189342558,0,1,0,0.322064034022843,1
167,-6.61923743830066E-09,0.329276015816056,0,1,0,0.342464065334298,1
168,-6.28332989120159E-09,0.329276015816056,0,1,0,0.342464065334298,1
169,-4.56092250787685E-09,0.316584129643851,0,1,0,0.329483756688258,1
170,-7.42562493375097E-09,0.328174556340885,0,1,0,0.30856309547993,1
