Generation,Fitness,P1_Queen,P1_King,P1_Ace,P2_Queen,P2_King,P2_Ace
68,0.785331594739913,1,1,1,0.568886388464293,0,0.498055006159
69,1.00880487346266,1,0.79733598779958,1,1,0.109481596361163,0.335525869174254
70,0.877683732986931,1,1,1,0.935059042202559,0.249505727903188,0.364482242116144
71,0.885707202925942,1,1,0.971179268199549,0.775983102489905,0.247919694766975,0.515433036658857
72,0.634546495941325,1,0.958616805943162,1,0.442570040792159,0.882492147762351,1
73,0.889519149785545,1,0.952511074682176,1,0.902219224725043,0,0.630290026238636
74,0.743692581563954,1,0.781586454805407,1,0.19855618177704,0.952075497318912,0.111354664718313
75,1.04747727156577,1,0.797322468219062,0.943198731758832,0.766237872448716,0.111762201143236,0.505839214946602
76,0.70317526985083,0.929777267624508,1,1,0.402882585406914,0.306475693328377,0.314556254815693
77,0.810713573050801,1,0.983793288795401,1,0.083466100993254,0.741609653220585,0
78,1.13201990548589,1,1,0.942559314566723,1,0.228225521538705,0.56980742786533
79,0.535995585206425,0.991836931369554,1,1,0.245937676327421,0,0.988484280590378
80,1.0958638728504,0.947094930874097,1,1,0.26885268908117,0.435708391345933,0.255212108929232
81,0.918985585338761,1,1,1,1,0.453143562776037,0.500639519228893
82,1.17378100426142,1,1,0.86522432561616,0.876123787060267,0,0.389565813383151
83,0.992349696142466,1,0.745520151670743,0.882746520862378,0.404283240533228,0.0751650772670208,0.140810839968405
84,0.572756074647,1,0.999420538912531,0.925995032334427,0.184225497659602,0.659458747701412,0.942497934957961
85,1.01626555177846,1,1,0.972130190474618,0.00777495309561366,0.403930471091125,0.268321000940243
86,0.98825601273051,1,0.922247543007977,0.990095484768429,0,0.299993134565767,0.200828744848097
87,1.08234883860973,1,0.950128269337532,0.997146858645086,0.666815806667136,0.335565257563041,0.0873921604497118
88,1.0946507567529,1,1,0.918807374046312,0.798026524375171,0.145314542286614,0.518555601420198
89,0.922873786120055,1,0.993211092319457,1,0.849469972923983,0.0224086113441888,0.590105472107631
90,0.859701920221542,1,0.954943774827403,1,0.398543649608732,0.102441054272481,0.4831175699721
91,0.791979915683049,1,0.893389020132998,1,0.164958877297861,0.665221568778261,0.163535581009783
92,0.707803302245694,0.961402067294764,1,1,0.427914713018148,0,0.49822560062018
93,0.899788765430938,0.972019441062801,1,1,1,0.309773768098686,0.439625449208525
94,0.899530689616208,0.895123873438222,0.912305283034039,1,0.745535376378076,0.35553832572931,0.239967128156361
95,0.821632063543285,1,1,0.980296082880482,0.0664209109470272,0.320558732549978,0.168252482480298
96,0.815892684957826,0.993909263248024,1,1,0.125780468295632,0.301210357570793,0.217220326449837
97,0.962907044956253,0.956049356172338,1,0.960737569118952,0.974589850616889,0.417963860822634,0.343750212848141
98,0.960608989692171,1,1,1,0.578760424085881,0,0.392916387475862
99,0.902596951554756,1,0.97185526307426,0.900303993860101,0.761786434111142,0,0.517067644778031
100,0.960301940578698,1,1,1,0.132641987627537,0.235575856770259,0.168384079019881
101,0.764740566743825,1,0.893447989271453,0.954378656468937,0.221703722125804,0.235001419597465,0.241590662589075
102,0.704318080639495,1,1,1,0.634586365634149,0,1
103,0.634761852916832,1,1,1,1,0.753165593216001,1
104,1.02429350615419,1,1,1,0.87255067748252,0.172723417848404,0.310973352640749
105,1.01132782541479,1,1,1,0.837250267565951,0.159141087211783,0.513040201708693
106,0.928683702499553,1,1,1,0.132641987627537,0.235575856770259,0.168384079019881
107,0.680891114196804,1,1,1,0.054488168023908,0.7190327848051,0.718195107878565
108,0.918339213985038,1,1,1,0.536284927815104,0.15677771674024,0.361313095076237
109,0.987381940958369,1,1,1,0.550599791745603,0.258270658182342,0.320864507236126
110,1.03021240470832,1,0.992631326032987,1,0.776409925323673,0,0.352528435842474
111,0.746724610049766,1,1,1,1,0.842445140768668,0.780912562629776
112,0.823158232904469,1,0.973384046864348,1,0.642469797348126,0.233370350551389,0.323071000644965
