Generation,Fitness,P1_Queen,P1_King,P1_Ace,P2_Queen,P2_King,P2_Ace
0,0,0.684162842308682,0.898796325203911,1,0.97328042180022,1,1
1,0,0.376084288261562,0.714662611012683,0.77742748982025,0.657466898212804,0.982697762548963,1
2,0,0.376084288261562,0.714662611012683,0.77742748982025,0.657466898212804,0.982697762548963,1
3,0,0.317939994631083,0.670606900657181,0.957359844972996,0.479970681095273,0.89200657296027,1
4,0,0.317939994631083,0.670606900657181,0.957359844972996,0.479970681095273,0.89200657296027,1
5,0,0.197300109933195,0.458742246924035,0.895222773657338,0.473363353374403,0.779600295406436,1
6,0,0.197300109933195,0.458742246924035,0.895222773657338,0.473363353374403,0.779600295406436,1
7,0,0,0.379723899643035,0.867470267258484,0.439185131156829,0.854355706844931,1
8,0,0.0739881497910725,0.548264648606083,0.806458725214027,0.0214616342975078,0.833133362685446,1
9,-3.73084557462684E-07,0.0887743078442788,0.116830670044904,1,0.339727640112917,0.493388857881417,0.936352357311017
10,-5.80068008996366E-06,0.0887743078442788,0.116830670044904,1,0.339727640112917,0.493388857881417,0.936352357311017
11,-1.72372594595013E-05,0.0887743078442788,0.116830670044904,1,0.339727640112917,0.493388857881417,0.936352357311017
12,-6.57283346512727E-06,0,0.661044462609072,1,0,0.375244547995887,1
13,-8.5424773172868E-06,0.185002718169389,0,1,0.300188263067773,0.247146818618003,1
14,-2.51826878425281E-05,0.230094628360866,0.0371174415637643,1,0.0770988405697133,0.15884287821555,0.914912802457424
15,-1.36005542595785E-05,0.377739488118003,0.0844218026546741,0.994042933904184,0.022771699385448,0.334962172966605,0.982455057419338
16,-2.29376240122507E-05,0.377739488118003,0.0844218026546741,0.994042933904184,0.022771699385448,0.334962172966605,0.982455057419338
17,-1.30381325783148E-05,0.25147648899374,0.00871902640467397,0.877916145174261,0.0412618482460727,0.493653077465855,0.97342811507016
18,-2.2367960066301E-06,0.340591894195566,0,0.936416240660709,0,0.256924381576974,1
19,-5.41319779442228E-06,0.340591894195566,0,0.936416240660709,0,0.256924381576974,1
20,-2.177177238913E-06,0.340591894195566,0,0.936416240660709,0,0.256924381576974,1
21,-4.54713456727951E-06,0.340591894195566,0,0.936416240660709,0,0.256924381576974,1
22,-2.56538126679732E-06,0.340591894195566,0,0.936416240660709,0,0.256924381576974,1
23,-5.57925445088032E-06,0.340591894195566,0,0.936416240660709,0,0.256924381576974,1
24,-6.69567586409167E-06,0.288143138010794,0,1,0,0.434172226544294,1
25,-5.55677702788345E-06,0.398356190770689,0,1,0,0.176855668328011,1
26,-5.60986497564086E-06,0.288143138010794,0,1,0,0.434172226544294,1
27,-5.82345638263498E-06,0.413390007741543,0,1,0,0.259456653153616,1
28,-1.08425496736192E-05,0.342538526917328,0.0197557286696277,1,0,0.389896099352333,1
29,-4.47990154708122E-06,0.306239065954069,0,1,0,0.244518638307745,1
30,-2.79685482698668E-06,0.306239065954069,0,1,0,0.244518638307745,1
31,-3.02265407760654E-06,0.318885137274826,0,1,0.00740561510697212,0.264743238014945,1
32,-2.19218703464325E-06,0.342538526917328,0.0197557286696277,1,0,0.389896099352333,1
33,-5.15104663811783E-06,0.288143138010794,0,1,0,0.434172226544294,1
34,-1.56591406623633E-06,0.321184522638835,0,0.975413007450564,0,0.298394134644619,1
35,-4.22747984195964E-08,0.315038452398294,0,1,0,0.348898757820593,1
36,-7.27612539401508E-08,0.315038452398294,0,1,0,0.348898757820593,1
37,-4.02113022513347E-08,0.315038452398294,0,1,0,0.348898757820593,1
38,-6.42794381703308E-08,0.315038452398294,0,1,0,0.348898757820593,1
39,-6.66469705849261E-08,0.315038452398294,0,1,0,0.348898757820593,1
40,-9.09250694618236E-08,0.315038452398294,0,1,0,0.348898757820593,1
41,-4.66072824212883E-08,0.315038452398294,0,1,0,0.348898757820593,1
42,-1.76123999644828E-07,0.315038452398294,0,1,0,0.348898757820593,1
43,-4.62322041116883E-08,0.315038452398294,0,1,0,0.348898757820593,1
44,-1.88231164229548E-07,0.315038452398294,0,1,0,0.348898757820593,1
45,-3.60712397171942E-08,0.315038452398294,0,1,0,0.348898757820593,1
46,-8.09624777561595E-08,0.315038452398294,0,1,0,0.348898757820593,1
47,-2.484726355766E-07,0.315038452398294,0,1,0,0.348898757820593,1
48,-2.51172570297736E-07,0.328286170854022,0,1,0,0.267996908538889,1
49,-2.67070355333185E-07,0.328286170854022,0,1,0,0.267996908538889,1
50,-8.07651060561314E-08,0.315038452398294,0,1,0,0.348898757820593,1
51,-3.95731135293163E-08,0.315038452398294,0,1,0,0.348898757820593,1
52,-3.55836679461585E-08,0.315038452398294,0,1,0,0.348898757820593,1
53,-1.13467090078634E-07,0.315038452398294,0,1,0,0.348898757820593,1
54,-1.42183938438993E-07,0.315038452398294,0,1,0,0.348898757820593,1
55,-5.61145500668602E-08,0.315038452398294,0,1,0,0.348898757820593,1
56,-6.73374399712479E-08,0.315038452398294,0,1,0,0.348898757820593,1
57,-4.43491601833857E-08,0.315038452398294,0,1,0,0.348898757820593,1
58,-5.09498645623414E-08,0.315038452398294,0,1,0,0.348898757820593,1
59,-4.62289582232076E-08,0.315038452398294,0,1,0,0.348898757820593,1
60,-5.69995689810385E-08,0.315038452398294,0,1,0,0.348898757820593,1
61,-1.63667234386028E-07,0.315038452398294,0,1,0,0.348898757820593,1
62,-3.80670899221954E-08,0.315038452398294,0,1,0,0.348898757820593,1
63,-4.02246751274413E-08,0.315038452398294,0,1,0,0.348898757820593,1
64,-7.05915597467087E-08,0.315038452398294,0,1,0,0.348898757820593,1
65,-5.1364262053698E-08,0.315038452398294,0,1,0,0.348898757820593,1
66,-4.23504835925203E-08,0.298186314617753,0,1,0,0.331441853355183,1
67,-5.40928137774404E-08,0.345655869307181,0.000259854281484696,1,0,0.302452510927147,1
68,-4.56465226254609E-08,0.315038452398294,0,1,0,0.348898757820593,1
69,-2.22989840419042E-08,0.315038452398294,0,1,0,0.348898757820593,1
70,-1.09228419312732E-07,0.345655869307181,0.000259854281484696,1,0,0.302452510927147,1
71,-3.95302538471426E-08,0.298186314617753,0,1,0,0.331441853355183,1
72,-3.04022433968528E-08,0.352242050150939,0,1,0,0.344613183587233,1
73,-2.11163619952372E-08,0.315038452398294,0,1,0,0.348898757820593,1
74,-6.64734289913579E-08,0.298186314617753,0,1,0,0.331441853355183,1
75,-3.18896262404959E-08,0.315038452398294,0,1,0,0.348898757820593,1
76,-3.15844927540199E-08,0.298186314617753,0,1,0,0.331441853355183,1
77,-3.76001161448904E-08,0.315038452398294,0,1,0,0.348898757820593,1
78,-3.51159946983871E-08,0.315038452398294,0,1,0,0.348898757820593,1
79,-6.93167747405501E-08,0.352242050150939,0,1,0,0.344613183587233,1
80,-3.65405543612568E-08,0.336219923598075,0,1,0,0.351524203971259,1
81,-2.69759365082315E-08,0.315038452398294,0,1,0,0.348898757820593,1
82,-2.70971712045083E-08,0.315038452398294,0,1,0,0.348898757820593,1
83,-6.96829820747016E-08,0.315038452398294,0,1,0,0.348898757820593,1
84,-2.10333191636749E-08,0.315038452398294,0,1,0,0.348898757820593,1
85,-4.98993949952935E-08,0.336219923598075,0,1,0,0.351524203971259,1
86,-3.06819361482457E-08,0.315038452398294,0,1,0,0.348898757820593,1
87,-2.48173923179432E-08,0.298584650113531,0,1,0,0.340306094815989,1
88,-3.53778379013267E-08,0.315038452398294,0,1,0,0.348898757820593,1
89,-1.85443185402758E-08,0.315038452398294,0,1,0,0.348898757820593,1
90,-3.2546760049791E-08,0.352242050150939,0,1,0,0.344613183587233,1
91,-2.37514138597163E-08,0.345655869307181,0.000259854281484696,1,0,0.302452510927147,1
92,-3.15019969359398E-08,0.336219923598075,0,1,0,0.351524203971259,1
93,-1.78329750747439E-08,0.336219923598075,0,1,0,0.351524203971259,1
94,-4.62334981382799E-08,0.336219923598075,0,1,0,0.351524203971259,1
95,-4.10558717869096E-08,0.336219923598075,0,1,0,0.351524203971259,1
96,-5.35921359179985E-08,0.344665089095776,0,0.991862714490811,0,0.323794407627985,1
97,-6.14594217119731E-08,0.336219923598075,0,1,0,0.351524203971259,1
98,-2.97254794592659E-08,0.352242050150939,0,1,0,0.344613183587233,1
99,-5.00931505068815E-08,0.315038452398294,0,1,0,0.348898757820593,1
100,-2.82244866098006E-08,0.345655869307181,0.000259854281484696,1,0,0.302452510927147,1
101,-1.97866163546115E-08,0.336219923598075,0,1,0,0.351524203971259,1
102,-1.8230033839246E-08,0.336219923598075,0,1,0,0.351524203971259,1
103,-1.1305909708838E-08,0.330725833953666,0,0.997395144735873,0,0.317066039004477,1
104,-2.15408262804656E-08,0.354097527145948,0,1,0,0.323039327223231,1
105,-1.79735069770404E-08,0.352242050150939,0,1,0,0.344613183587233,1
106,-1.94645958237466E-08,0.336219923598075,0,1,0,0.351524203971259,1
107,-1.60119705626909E-08,0.354097527145948,0,1,0,0.323039327223231,1
108,-2.44201129457233E-08,0.336219923598075,0,1,0,0.351524203971259,1
109,-2.54679521419565E-08,0.336219923598075,0,1,0,0.351524203971259,1
110,-1.85061246810011E-08,0.316203747316752,0,1,0,0.348015418668993,1
111,-2.55692815438444E-08,0.352242050150939,0,1,0,0.344613183587233,1
112,-1.0730483670541E-08,0.354097527145948,0,1,0,0.323039327223231,1
113,-9.70674329340156E-09,0.354097527145948,0,1,0,0.323039327223231,1
114,-1.80924256026653E-08,0.316203747316752,0,1,0,0.348015418668993,1
115,-1.59109508131208E-08,0.316203747316752,0,1,0,0.348015418668993,1
116,-3.66551768065238E-08,0.298186314617753,0,1,0,0.331441853355183,1
117,-2.26122662746737E-08,0.315038452398294,0,1,0,0.348898757820593,1
118,-2.19314373988133E-08,0.298186314617753,0,1,0,0.331441853355183,1
119,-2.1412987179669E-08,0.315038452398294,0,1,0,0.348898757820593,1
120,-1.32788795017129E-08,0.330725833953666,0,0.997395144735873,0,0.317066039004477,1
121,-2.48379918868602E-08,0.298584650113531,0,1,0,0.340306094815989,1
122,-2.06329314040332E-08,0.336219923598075,0,1,0,0.351524203971259,1
123,-1.28153656194747E-08,0.330725833953666,0,0.997395144735873,0,0.317066039004477,1
124,-2.82478241089118E-08,0.336219923598075,0,1,0,0.351524203971259,1
125,-1.7823386591995E-08,0.330725833953666,0,0.997395144735873,0,0.317066039004477,1
126,-1.42251481981539E-08,0.330725833953666,0,0.997395144735873,0,0.317066039004477,1
127,-1.3597768396791E-08,0.338889024057748,0,1,0,0.349930684722648,1
